repo	path	domain	memory_tier	size_bytes	mtime_utc
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000129.json	data_structured	long_term	36982	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000124.json	data_structured	long_term	36704	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000120.json	data_structured	long_term	37088	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000134.json	data_structured	long_term	17100	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000122.json	data_structured	long_term	36953	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000123.json	data_structured	long_term	36699	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000108.json	data_structured	long_term	35654	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000132.json	data_structured	long_term	37101	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000110.json	data_structured	long_term	34865	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000119.json	data_structured	long_term	35898	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000118.json	data_structured	long_term	37093	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000115.json	data_structured	long_term	36907	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000121.json	data_structured	long_term	37156	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000133.json	data_structured	long_term	37111	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000111.json	data_structured	long_term	36450	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000127.json	data_structured	long_term	36510	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000117.json	data_structured	long_term	37070	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000126.json	data_structured	long_term	36587	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000112.json	data_structured	long_term	37003	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000131.json	data_structured	long_term	37202	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000125.json	data_structured	long_term	36792	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000128.json	data_structured	long_term	36845	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000130.json	data_structured	long_term	36430	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.04/blk_20250820171410_000260.json	data_structured	long_term	7073	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.04/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-002_semantic_memory_vectorstore/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-002_semantic_memory_vectorstore/blk_20250820171410_000271.json	data_structured	long_term	425	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.8/blk_20250820171410_000207.json	data_structured	long_term	7312	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.8/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.8/blk_20250820171410_000206.json	data_structured	long_term	36532	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/ram2/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/ram2/blk_20250820171410_000248.json	data_structured	long_term	26772	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks015_conscious_loop.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks015_conscious_loop.md/blk_20250820171407_000014.json	data_structured	long_term	4757	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.02/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.02/blk_20250820171410_000263.json	data_structured	long_term	7248	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_a_1/blk_20250820171408_000036.json	data_structured	long_term	10859	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_a_1/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_a_1/blk_20250820171408_000035.json	data_structured	long_term	37051	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ-_3_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ-_3_/blk_20250820171410_000284.json	data_structured	long_term	2368	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.no.promises._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.no.promises._01/blk_20250820171410_000254.json	data_structured	long_term	6642	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.12/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.12/blk_20250820171408_000088.json	data_structured	long_term	385	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.4._rus_/blk_20250820171407_000034.json	data_structured	long_term	12815	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.4._rus_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.4._rus_/blk_20250820171407_000033.json	data_structured	long_term	36789	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/blk_20250820171410_000217.json	data_structured	long_term	37027	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/blk_20250820171410_000220.json	data_structured	long_term	26511	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/blk_20250820171410_000218.json	data_structured	long_term	35920	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/blk_20250820171410_000215.json	data_structured	long_term	37267	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/blk_20250820171410_000219.json	data_structured	long_term	34867	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_4/blk_20250820171410_000216.json	data_structured	long_term	36904	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.11/blk_20250820171408_000087.json	data_structured	long_term	6193	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.11/blk_20250820171408_000084.json	data_structured	long_term	36807	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.11/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.11/blk_20250820171408_000085.json	data_structured	long_term	37131	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.11/blk_20250820171408_000083.json	data_structured	long_term	36878	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.11/blk_20250820171408_000086.json	data_structured	long_term	36513	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam_unity_anayamaspeculum_δ01/blk_20250820171410_000267.json	data_structured	long_term	6478	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam_unity_anayamaspeculum_δ01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_ev_rlgn/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_ev_rlgn/blk_20250820171410_000241.json	data_structured	long_term	36794	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_ev_rlgn/blk_20250820171410_000242.json	data_structured	long_term	35865	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-006_documentation_architecture/blk_20250820171410_000275.json	data_structured	long_term	424	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-006_documentation_architecture/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.life.confirmation.δ.01/blk_20250820171410_000253.json	data_structured	long_term	6917	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.life.confirmation.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/code_tsts_upgrd/blk_20250820171407_000003.json	data_structured	long_term	28959	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/code_tsts_upgrd/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.adaptable.identity._01/blk_20250820171410_000249.json	data_structured	long_term	6634	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.adaptable.identity._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.04/blk_20250820171410_000265.json	data_structured	long_term	7137	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.04/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks020_desktop_electron.md/blk_20250820171407_000017.json	data_structured	long_term	5508	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks020_desktop_electron.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-001_testing_ci/blk_20250820171410_000270.json	data_structured	long_term	408	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-001_testing_ci/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/ram/blk_20250820171410_000247.json	data_structured	long_term	15698	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/ram/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.5/blk_20250820171409_000197.json	data_structured	long_term	36661	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.5/blk_20250820171409_000198.json	data_structured	long_term	36961	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.5/blk_20250820171409_000199.json	data_structured	long_term	4719	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.5/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000101.json	data_structured	long_term	37043	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000103.json	data_structured	long_term	35318	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000106.json	data_structured	long_term	37023	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000107.json	data_structured	long_term	25785	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000102.json	data_structured	long_term	37075	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000104.json	data_structured	long_term	36302	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000105.json	data_structured	long_term	36949	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000099.json	data_structured	long_term	37498	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000100.json	data_structured	long_term	37374	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.14/blk_20250820171408_000098.json	data_structured	long_term	37072	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam_universal_empathy__01/blk_20250820171410_000268.json	data_structured	long_term	6803	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam_universal_empathy__01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.constructive.conflict._01/blk_20250820171410_000250.json	data_structured	long_term	6354	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.constructive.conflict._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
LICENSE	LICENSE	other	long_term	35149	2026-02-12T21:20:21Z
ARCHIVATOR_GLOBAL_WORKSPACE_ANALYSIS_2026-02-17.md	ARCHIVATOR_GLOBAL_WORKSPACE_ANALYSIS_2026-02-17.md	docs	long_term	2629	2026-02-17T01:35:45Z
ARCHIVATOR_GLOBAL_EXPANSION_AND_GITHUB_SUBTREE_STRATEGY_2026-02-17.md	ARCHIVATOR_GLOBAL_EXPANSION_AND_GITHUB_SUBTREE_STRATEGY_2026-02-17.md	docs	long_term	3228	2026-02-17T01:31:32Z
DEV_LOGS.md	DEV_LOGS.md	docs	long_term	3713	2026-02-17T02:43:08Z
WORKFLOW_SNAPSHOT_STATE.md	WORKFLOW_SNAPSHOT_STATE.md	docs	long_term	934	2026-02-13T07:26:42Z
ECOSYSTEM_DATA_MATRIX_FRAMEWORK_2026-02-17.md	ECOSYSTEM_DATA_MATRIX_FRAMEWORK_2026-02-17.md	docs	long_term	1931	2026-02-17T01:29:30Z
ROADMAP.md	ROADMAP.md	docs	long_term	3818	2026-02-17T02:42:14Z
README.md	README.md	docs	long_term	2237	2026-02-17T02:42:09Z
queue_sampler.py	queue_sampler.py	code	long_term	2801	2026-02-12T21:20:21Z
GATEWAY_ACCESS_CONTRACT.md	GATEWAY_ACCESS_CONTRACT.md	docs	long_term	1348	2026-02-17T01:09:45Z
byfile_rebuild.py	byfile_rebuild.py	code	long_term	4545	2026-02-12T21:20:21Z
AGENT_MEMORY_MATRIX_CODEX_ROAUDTER_COMM_OPERATOR_2026-02-17.md	AGENT_MEMORY_MATRIX_CODEX_ROAUDTER_COMM_OPERATOR_2026-02-17.md	docs	long_term	2192	2026-02-17T02:19:09Z
tests	tests/test_runtime_smoke.py	code	long_term	49	2026-02-13T01:06:53Z
